,Age,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes
35385,41,RPG,10,13,160
35386,42,Sports,14,11,135
35387,22,RPG,15,7,93
35388,45,Simulation,6,19,70
35389,26,Sports,13,3,151
35390,20,Sports,6,17,159
35391,40,Sports,16,9,49
35392,30,Action,10,1,92
35393,44,Strategy,2,13,77
35394,33,Action,5,19,137
35395,32,Strategy,19,14,38
35396,38,Action,12,8,30
35397,34,Strategy,2,9,166
35398,21,Simulation,7,1,21
35399,21,Strategy,12,12,145
35400,30,RPG,16,13,121
35401,28,Strategy,9,12,153
35402,26,Simulation,17,8,21
35403,43,Simulation,13,7,168
35404,29,Simulation,19,0,117
35405,22,Action,17,1,110
35406,23,Simulation,11,8,31
35407,42,RPG,16,0,105
35408,41,Strategy,20,10,39
35409,21,RPG,23,4,130
35410,28,Strategy,0,4,48
35411,25,Simulation,4,18,22
35412,46,Strategy,20,13,17
35413,42,Action,6,5,65
35414,20,Sports,5,12,37
35415,49,Action,10,7,149
35416,20,RPG,22,19,39
35417,38,Simulation,4,5,77
35418,23,Sports,6,7,33
35419,16,Action,20,6,73
35420,28,Simulation,18,6,170
35421,45,Sports,15,14,49
35422,44,RPG,18,4,168
35423,41,Action,6,5,51
35424,45,Simulation,15,9,118
35425,20,Sports,13,5,141
35426,32,Sports,19,13,75
35427,28,Sports,0,13,164
35428,34,Action,0,3,86
35429,25,RPG,12,4,89
35430,18,RPG,19,11,139
35431,20,Strategy,13,5,101
35432,37,Strategy,8,1,155
35433,22,RPG,16,5,82
35434,44,Simulation,14,8,43
35435,25,Sports,0,7,163
35436,19,Simulation,6,15,121
35437,17,Simulation,3,12,113
35438,29,Simulation,18,10,111
35439,16,Sports,10,2,10
35440,16,Simulation,1,12,148
35441,22,Action,18,7,12
35442,44,Simulation,17,1,133
35443,19,RPG,9,16,109
35444,44,Action,0,2,129
35445,24,Strategy,1,18,140
35446,47,Simulation,6,2,60
35447,38,RPG,22,11,150
35448,33,Action,0,3,58
35449,44,Sports,10,9,74
35450,39,Simulation,2,19,17
35451,25,Strategy,14,5,170
35452,49,RPG,19,2,102
35453,15,Action,4,19,106
35454,31,Sports,9,7,171
35455,45,Action,7,6,105
35456,20,Sports,7,18,124
35457,27,RPG,17,3,126
35458,40,Action,2,2,17
35459,19,Action,12,6,37
35460,28,Action,2,15,31
35461,29,RPG,20,10,17
35462,26,Action,13,3,66
35463,22,Action,14,19,137
35464,45,Action,19,15,153
35465,40,Simulation,7,2,93
35466,43,Action,21,19,30
35467,18,RPG,3,7,93
35468,42,RPG,19,3,68
35469,39,Action,8,19,92
35470,46,Sports,2,2,55
35471,25,Action,13,15,104
35472,24,Simulation,16,4,61
35473,41,Strategy,19,12,25
35474,31,Strategy,1,17,155
35475,21,Simulation,0,9,110
35476,23,Sports,3,11,86
35477,49,Action,8,0,29
35478,23,Action,12,3,23
35479,44,RPG,0,9,150
35480,45,Action,5,12,118
35481,33,Simulation,7,6,27
35482,37,Action,7,17,129
35483,34,RPG,11,12,11
35484,20,Simulation,2,15,57
35485,38,Strategy,18,0,58
35486,36,RPG,9,3,35
35487,20,RPG,7,0,63
35488,38,Action,1,18,72
35489,36,Sports,11,1,85
35490,32,Strategy,22,19,148
35491,30,Simulation,9,12,176
35492,27,Simulation,19,15,110
35493,38,RPG,9,4,84
35494,33,Sports,21,7,45
35495,34,Action,7,13,48
35496,41,Strategy,6,8,43
35497,31,Simulation,19,0,99
35498,30,Strategy,12,19,26
35499,15,Simulation,18,16,57
35500,35,Simulation,22,13,81
35501,41,Simulation,4,3,132
35502,15,Simulation,8,15,176
35503,44,RPG,6,17,113
35504,34,Strategy,8,1,177
35505,38,Action,2,13,178
35506,16,Simulation,6,8,160
35507,29,RPG,10,10,85
35508,43,RPG,2,5,48
35509,49,Simulation,21,5,158
35510,27,Action,20,7,134
35511,33,Sports,12,19,164
35512,15,Strategy,1,19,104
35513,30,Sports,4,4,64
35514,17,RPG,19,3,98
35515,20,Action,16,2,54
35516,45,RPG,19,17,179
35517,19,Simulation,1,7,147
35518,40,Action,7,19,79
35519,42,Action,5,2,178
35520,29,RPG,16,12,31
35521,23,Action,4,16,60
35522,36,Simulation,1,17,176
35523,35,Sports,18,2,34
35524,43,RPG,14,13,153
35525,40,Strategy,9,14,62
35526,20,RPG,10,3,88
35527,25,RPG,10,1,177
35528,34,Sports,9,6,103
35529,34,Simulation,5,1,41
35530,41,Strategy,20,12,51
35531,20,RPG,1,7,134
35532,47,Strategy,10,18,173
35533,44,Simulation,10,4,81
35534,48,RPG,5,2,133
35535,19,Sports,18,2,47
35536,30,Simulation,10,3,32
35537,26,Simulation,5,17,146
35538,26,Action,15,6,117
35539,25,Action,3,8,161
35540,35,Strategy,7,18,85
35541,21,Action,23,2,158
35542,48,Sports,21,16,13
35543,43,Strategy,16,9,168
35544,20,Action,6,0,118
35545,48,Strategy,16,14,175
35546,22,Action,8,16,162
35547,24,RPG,4,10,107
35548,30,RPG,5,5,87
35549,16,Simulation,6,14,174
35550,33,Sports,6,12,28
35551,21,Simulation,5,4,38
35552,16,Simulation,22,4,82
35553,37,Simulation,12,16,90
35554,45,Sports,6,10,92
35555,18,Sports,17,7,126
35556,30,Simulation,23,9,156
35557,24,RPG,0,16,162
35558,35,RPG,16,14,18
35559,42,Strategy,15,4,100
35560,26,RPG,14,4,77
35561,27,Strategy,7,12,62
35562,31,Sports,5,11,129
35563,32,RPG,11,18,112
35564,24,Simulation,20,12,77
35565,42,Strategy,14,2,39
35566,27,Sports,1,1,130
35567,48,Sports,16,7,62
35568,20,Strategy,17,2,113
35569,26,Strategy,11,18,118
35570,43,Action,21,12,162
35571,27,Action,4,9,126
35572,40,Action,18,14,39
35573,18,Strategy,9,11,147
35574,29,Sports,14,10,45
35575,30,Sports,7,10,101
35576,33,Strategy,13,5,24
35577,40,Action,5,5,28
35578,46,Simulation,4,5,118
35579,20,Action,9,8,143
35580,20,Sports,11,16,168
35581,19,Strategy,18,4,158
35582,16,Strategy,22,10,149
35583,16,RPG,0,18,106
35584,17,Sports,11,13,157
35585,20,Simulation,6,4,122
35586,45,Simulation,10,2,89
35587,19,Simulation,8,19,126
35588,24,RPG,7,18,178
35589,41,RPG,20,19,51
35590,38,Action,21,0,138
35591,36,Simulation,21,6,113
35592,39,Simulation,8,16,146
35593,17,Strategy,5,19,98
35594,30,Simulation,19,17,172
35595,44,Action,17,19,140
35596,18,RPG,19,13,38
35597,30,Sports,23,13,29
35598,22,Sports,1,13,166
35599,38,Sports,9,5,27
35600,30,Action,22,10,95
35601,41,Action,20,11,76
35602,16,RPG,3,9,30
35603,34,RPG,13,14,54
35604,34,Strategy,23,8,55
35605,34,Action,14,12,62
35606,33,Strategy,4,0,140
35607,32,Sports,15,6,169
35608,27,Sports,19,5,177
35609,31,Sports,0,12,49
35610,47,Strategy,14,9,63
35611,42,Simulation,3,10,98
35612,19,RPG,6,1,14
35613,42,RPG,20,7,165
35614,39,Strategy,15,14,16
35615,34,Strategy,16,14,156
35616,35,Simulation,2,19,71
35617,27,Sports,6,5,30
35618,20,Strategy,2,2,115
35619,43,Sports,13,9,62
35620,23,Simulation,3,0,64
35621,43,RPG,0,18,25
35622,15,Strategy,12,6,162
35623,44,Simulation,16,14,46
35624,46,Strategy,8,16,79
35625,37,Action,23,0,163
35626,24,Action,8,1,80
35627,35,RPG,17,7,98
35628,40,Sports,11,16,109
35629,29,Strategy,18,10,20
35630,31,Simulation,21,16,38
35631,49,Sports,19,1,114
35632,39,Strategy,16,16,108
35633,29,Sports,16,16,11
35634,47,Strategy,15,6,167
35635,25,Sports,17,6,71
35636,38,Strategy,22,2,19
35637,20,Sports,9,8,150
35638,42,Action,6,15,123
35639,43,Simulation,2,8,86
35640,35,Sports,20,0,112
35641,26,RPG,3,1,77
35642,36,Sports,4,18,52
35643,41,Simulation,22,17,164
35644,35,Simulation,21,14,176
35645,29,Strategy,23,7,97
35646,32,RPG,6,12,37
35647,24,Strategy,12,9,79
35648,36,Action,7,11,173
35649,34,Action,19,14,28
35650,33,Action,7,16,88
35651,42,RPG,23,18,148
35652,15,RPG,4,0,62
35653,48,RPG,23,19,133
35654,49,Sports,10,2,86
35655,40,Simulation,5,3,46
35656,44,Action,11,2,113
35657,26,Simulation,21,12,130
35658,28,Simulation,13,5,106
35659,18,Simulation,10,18,130
35660,26,Action,5,10,16
35661,38,Strategy,10,4,67
35662,45,Strategy,8,2,78
35663,15,Sports,10,18,38
35664,15,Sports,6,1,49
35665,29,Strategy,16,1,56
35666,27,Strategy,19,4,11
35667,43,Action,0,6,149
35668,18,Action,13,12,51
35669,29,Simulation,11,7,36
35670,26,Strategy,3,6,36
35671,39,Strategy,5,10,66
35672,41,RPG,7,5,57
35673,20,Sports,12,18,58
35674,37,Simulation,4,18,102
35675,29,Sports,21,0,161
35676,19,RPG,10,2,92
35677,37,RPG,19,3,36
35678,29,RPG,11,5,138
35679,39,Simulation,23,18,91
35680,44,RPG,20,6,67
35681,18,RPG,21,7,106
35682,27,Strategy,6,10,103
35683,37,Strategy,19,2,86
35684,30,Strategy,16,11,42
35685,49,RPG,12,11,27
35686,30,RPG,12,9,75
35687,21,Action,11,10,96
35688,27,Simulation,9,7,59
35689,43,Sports,20,10,17
35690,34,Strategy,3,12,30
35691,43,Simulation,23,0,96
35692,32,Sports,9,7,92
35693,36,Action,9,12,121
35694,22,Simulation,14,9,104
35695,17,Action,4,15,121
35696,43,Sports,2,11,54
35697,23,Simulation,22,6,166
35698,22,Strategy,19,4,156
35699,44,RPG,3,8,149
35700,26,RPG,16,13,120
35701,42,Sports,21,8,47
35702,24,Action,22,0,59
35703,27,Simulation,19,14,36
35704,16,Sports,12,19,133
35705,15,RPG,5,3,168
35706,36,Sports,5,0,44
35707,47,Action,12,6,116
35708,30,RPG,12,1,77
35709,43,RPG,9,19,60
35710,24,Simulation,0,14,71
35711,21,Sports,15,12,159
35712,15,Sports,9,5,122
35713,40,Simulation,11,18,158
35714,19,Simulation,23,11,160
35715,49,RPG,14,9,117
35716,27,Strategy,20,11,166
35717,41,Strategy,10,17,47
35718,26,Action,22,3,36
35719,44,Action,2,6,167
35720,46,Simulation,11,0,24
35721,45,Sports,2,7,99
35722,19,Strategy,20,7,94
35723,16,Simulation,17,1,34
35724,21,RPG,1,18,76
35725,15,RPG,20,19,101
35726,17,Strategy,9,14,154
35727,34,RPG,1,5,88
35728,16,Sports,6,17,32
35729,35,Strategy,21,1,166
35730,46,Strategy,21,2,73
35731,34,Action,1,17,16
35732,45,Simulation,8,16,103
35733,47,Strategy,15,1,15
35734,38,Action,21,14,91
35735,32,Simulation,19,13,107
35736,34,Action,12,7,174
35737,46,Simulation,4,0,102
35738,19,Action,3,11,96
35739,16,Sports,5,8,102
35740,40,Sports,8,8,16
35741,39,Simulation,5,11,155
35742,36,Strategy,14,4,164
35743,36,RPG,20,2,107
35744,25,Strategy,11,15,34
35745,25,Simulation,10,5,71
35746,18,RPG,0,10,129
35747,47,RPG,20,17,40
35748,32,Action,23,0,74
35749,45,Strategy,19,11,24
35750,42,Simulation,23,10,145
35751,36,Strategy,21,5,112
35752,17,Action,5,18,150
35753,21,Action,15,3,160
35754,34,Strategy,12,14,44
35755,21,Action,4,2,71
35756,21,Sports,20,7,29
35757,43,RPG,20,10,43
35758,40,RPG,5,15,127
35759,17,RPG,13,6,172
35760,31,RPG,1,14,117
35761,34,Sports,5,2,22
35762,48,Strategy,11,1,87
35763,47,Strategy,22,7,107
35764,30,Simulation,10,9,162
35765,37,RPG,2,6,35
35766,18,RPG,5,10,98
35767,47,RPG,15,16,62
35768,22,Sports,22,6,116
35769,19,Strategy,20,16,98
35770,47,RPG,20,18,29
35771,39,Action,0,9,157
35772,21,Action,14,7,126
35773,21,Simulation,11,19,60
35774,47,Strategy,13,14,63
35775,47,Action,0,0,85
35776,43,Simulation,11,2,37
35777,46,Action,22,16,54
35778,43,Strategy,10,12,166
35779,36,Action,8,19,50
35780,16,Simulation,23,2,28
35781,23,Action,15,3,10
35782,43,Simulation,9,12,72
35783,47,Simulation,12,13,154
35784,24,RPG,7,10,14
35785,42,RPG,14,9,35
35786,26,Sports,16,13,77
35787,36,Strategy,14,4,64
35788,20,Sports,7,16,45
35789,37,Simulation,19,5,42
35790,48,Action,20,3,24
35791,30,Simulation,16,15,72
35792,24,RPG,1,12,146
35793,35,RPG,7,13,62
35794,24,Action,12,6,106
35795,25,Strategy,21,16,72
35796,35,Strategy,6,19,136
35797,39,Sports,7,19,146
35798,48,RPG,2,5,72
35799,45,Strategy,16,5,145
35800,41,Sports,13,17,37
35801,39,Simulation,22,13,83
35802,46,RPG,23,5,172
35803,25,Sports,2,8,26
35804,40,Simulation,6,2,177
35805,47,Strategy,5,9,49
35806,47,Simulation,14,18,82
35807,27,Sports,5,0,92
35808,28,Action,22,4,87
35809,15,Simulation,15,3,121
35810,19,Sports,11,2,142
35811,44,Sports,16,16,165
35812,32,Simulation,23,7,80
35813,26,Action,10,14,106
35814,48,RPG,8,18,75
35815,28,Strategy,7,16,93
35816,30,RPG,6,15,56
35817,25,Strategy,10,16,22
35818,47,Sports,16,13,126
35819,29,Strategy,22,16,121
35820,24,Simulation,7,2,108
35821,17,Simulation,8,5,80
35822,25,Sports,23,13,128
35823,25,Strategy,1,16,152
35824,30,Action,23,15,26
35825,44,Simulation,8,6,95
35826,15,Simulation,14,6,156
35827,48,Sports,7,11,83
35828,33,Strategy,9,12,42
35829,48,Action,5,2,26
35830,18,Strategy,3,13,29
35831,24,Simulation,23,14,68
35832,31,RPG,14,11,151
35833,30,Sports,1,2,26
35834,35,Action,7,17,48
35835,42,Strategy,19,19,68
35836,22,Simulation,12,2,112
35837,43,RPG,17,9,104
35838,20,Sports,1,16,71
35839,44,Action,9,9,169
35840,16,Strategy,21,8,42
35841,45,Action,11,12,121
35842,39,Sports,6,5,176
35843,37,Strategy,0,2,97
35844,35,Simulation,12,2,20
35845,30,Simulation,16,12,26
35846,18,RPG,10,19,113
35847,22,Strategy,3,17,41
35848,20,Action,12,12,156
35849,41,RPG,10,15,148
35850,38,Strategy,20,8,70
35851,20,Strategy,19,8,104
35852,47,Simulation,8,15,84
35853,16,Strategy,9,14,59
35854,30,Strategy,5,7,14
35855,23,Simulation,6,7,90
35856,19,RPG,19,7,43
35857,24,RPG,22,7,114
35858,44,Strategy,20,14,179
35859,21,Sports,7,6,48
35860,43,Simulation,14,10,37
35861,16,RPG,12,11,148
35862,34,Sports,13,17,29
35863,18,Simulation,3,14,107
35864,42,Strategy,20,12,69
35865,22,Simulation,12,1,163
35866,49,Sports,10,13,11
35867,16,Simulation,13,14,131
35868,42,Action,17,11,145
35869,25,Strategy,13,5,109
35870,23,Simulation,16,6,147
35871,15,Sports,2,17,127
35872,41,Action,7,15,33
35873,17,Strategy,12,11,75
35874,23,Action,17,13,97
35875,42,Action,14,7,22
35876,35,RPG,1,18,117
35877,42,RPG,21,16,174
35878,38,RPG,12,17,108
35879,32,Strategy,19,3,101
35880,23,Strategy,23,17,155
35881,40,Sports,3,16,178
35882,38,Simulation,16,18,61
35883,20,Simulation,13,8,127
35884,26,Action,3,8,62
35885,23,Sports,10,12,96
35886,24,RPG,1,6,35
35887,17,Simulation,3,11,134
35888,43,Strategy,1,2,151
35889,21,RPG,14,4,106
35890,40,Simulation,15,1,54
35891,22,Strategy,12,15,135
35892,27,Strategy,15,7,86
35893,49,RPG,19,16,46
35894,33,RPG,5,4,114
35895,36,Strategy,17,4,48
35896,30,Sports,2,4,159
35897,29,Strategy,14,17,10
35898,16,Strategy,19,9,119
35899,35,Strategy,23,18,51
35900,44,RPG,13,12,17
35901,21,RPG,2,7,154
35902,45,Strategy,10,5,39
35903,49,Strategy,10,0,177
35904,18,Action,12,13,152
35905,48,Sports,15,19,75
35906,15,Strategy,19,14,41
35907,24,Strategy,22,10,172
35908,44,Action,20,4,142
35909,46,RPG,16,9,113
35910,17,Simulation,2,2,99
35911,24,Action,5,14,143
35912,23,RPG,21,11,123
35913,31,RPG,15,0,65
35914,17,Action,20,14,167
35915,41,Sports,14,5,60
35916,49,RPG,18,13,42
35917,18,Simulation,18,5,18
35918,18,Sports,20,8,60
35919,46,Action,2,17,55
35920,25,RPG,21,1,169
35921,20,RPG,23,6,68
35922,49,Strategy,5,5,42
35923,46,Sports,15,11,124
35924,37,Simulation,1,14,23
35925,40,RPG,20,10,156
35926,48,Simulation,2,19,14
35927,25,Simulation,5,0,107
35928,35,Strategy,14,16,13
35929,38,Simulation,23,6,75
35930,29,Simulation,20,13,68
35931,17,Strategy,20,18,37
35932,16,Sports,17,5,172
35933,21,Sports,16,16,149
35934,19,Sports,4,10,89
35935,43,Action,15,1,143
35936,46,Action,2,10,179
35937,44,Strategy,10,11,144
35938,22,Simulation,18,16,44
35939,46,Action,15,12,132
35940,16,Sports,16,3,82
35941,24,Simulation,2,17,92
35942,17,RPG,9,9,127
35943,37,Sports,22,2,102
35944,48,Sports,20,19,11
35945,32,Simulation,15,2,39
35946,47,Sports,14,13,21
35947,47,Strategy,1,19,83
35948,31,Simulation,17,6,122
35949,20,Simulation,11,11,121
35950,27,Action,8,5,141
35951,35,RPG,6,0,30
35952,45,Simulation,9,13,74
35953,35,Sports,23,1,117
35954,47,Sports,2,2,149
35955,42,RPG,2,9,88
35956,20,Action,5,6,57
35957,22,Simulation,15,13,162
35958,27,Action,5,8,17
35959,48,Action,22,16,94
35960,36,Sports,2,15,91
35961,15,Strategy,6,13,157
35962,27,Action,13,7,29
35963,15,Simulation,16,8,147
35964,24,Action,17,0,43
35965,19,Sports,7,14,26
35966,34,Action,7,18,73
35967,27,RPG,19,18,12
35968,24,Action,19,0,115
35969,17,Sports,11,0,174
35970,48,Strategy,23,1,44
35971,48,Action,2,0,157
35972,44,Strategy,11,14,18
35973,18,RPG,12,1,157
35974,48,Strategy,11,6,45
35975,46,Action,11,15,110
35976,35,Action,15,2,152
35977,38,Action,0,14,103
35978,23,Simulation,21,17,156
35979,38,Sports,3,12,30
35980,39,Action,17,5,14
35981,22,Strategy,20,0,46
35982,43,Strategy,12,19,22
35983,39,RPG,2,14,49
35984,49,Strategy,0,1,26
35985,42,Strategy,12,13,57
35986,33,Strategy,0,8,146
35987,46,Simulation,19,8,42
35988,42,Action,8,15,162
35989,49,RPG,0,3,94
35990,22,Sports,10,13,79
35991,37,Simulation,15,9,91
35992,37,RPG,22,17,89
35993,46,Sports,1,3,158
35994,24,Sports,3,2,97
35995,31,RPG,14,0,57
35996,49,RPG,8,11,93
35997,49,Action,8,2,175
35998,17,Sports,5,8,134
35999,43,Action,13,0,46
36000,41,Action,15,4,170
36001,45,Sports,6,9,125
36002,48,Sports,20,10,65
36003,26,RPG,14,16,153
36004,39,Simulation,17,8,132
36005,16,RPG,2,6,18
36006,44,RPG,0,16,59
36007,23,Sports,10,14,127
36008,37,Sports,5,10,75
36009,23,Action,15,3,70
36010,34,Action,18,12,116
36011,15,Sports,9,3,121
36012,37,Simulation,16,9,102
36013,32,Action,10,14,46
36014,46,Strategy,20,13,45
36015,23,Strategy,10,15,175
36016,25,Sports,5,6,140
36017,15,Strategy,10,6,139
36018,25,Simulation,8,2,38
36019,47,Action,21,10,61
36020,44,Simulation,3,3,53
36021,19,Action,3,10,76
36022,15,Action,14,11,136
36023,24,RPG,17,1,109
36024,27,Simulation,20,0,70
36025,41,Strategy,7,4,169
36026,22,Sports,12,18,31
36027,42,RPG,5,12,134
36028,16,Action,8,8,168
36029,26,Simulation,20,1,52
36030,41,Simulation,3,18,162
36031,27,Strategy,0,17,72
36032,36,RPG,7,11,140
36033,29,Simulation,10,2,120
36034,45,Sports,12,2,120
36035,21,Sports,19,5,19
36036,49,Strategy,21,2,136
36037,21,Strategy,17,16,151
36038,26,Strategy,2,7,32
36039,28,Sports,0,18,67
36040,48,Sports,21,10,125
36041,23,Sports,20,12,109
36042,47,Strategy,0,3,156
36043,26,Action,3,11,34
36044,48,Action,21,18,133
36045,41,Action,23,8,80
36046,36,Strategy,1,16,50
36047,32,Simulation,19,0,110
36048,32,Strategy,0,17,112
36049,21,RPG,19,2,32
36050,18,Simulation,0,9,154
36051,30,Strategy,18,15,134
36052,36,Strategy,2,19,120
36053,34,Sports,18,11,72
36054,45,RPG,20,5,29
36055,47,Simulation,17,13,154
36056,27,Strategy,15,2,117
36057,34,RPG,19,6,121
36058,36,Sports,7,7,68
36059,37,Action,5,1,98
36060,47,Strategy,3,18,101
36061,44,RPG,6,18,157
36062,28,Action,7,12,37
36063,22,Strategy,21,6,175
36064,36,Action,5,0,50
36065,18,RPG,17,0,137
36066,49,RPG,10,14,29
36067,22,RPG,16,10,109
36068,48,Sports,19,18,76
36069,36,RPG,9,14,117
36070,39,Strategy,2,8,97
36071,39,Sports,22,15,59
36072,31,RPG,1,3,104
36073,30,RPG,17,13,51
36074,29,RPG,22,9,34
36075,31,Strategy,6,1,86
36076,49,Action,3,8,118
36077,47,Sports,6,15,39
36078,32,RPG,0,0,140
36079,44,Simulation,21,12,90
36080,37,Sports,6,2,40
36081,21,Sports,12,14,148
36082,24,Action,1,0,133
36083,30,Sports,18,11,108
36084,42,Strategy,10,18,61
36085,37,Sports,9,0,33
36086,48,Strategy,9,12,79
36087,32,Strategy,22,3,135
36088,37,Strategy,2,18,107
36089,34,RPG,22,3,36
36090,45,Sports,13,12,62
36091,28,Action,13,2,161
36092,37,Strategy,7,11,93
36093,16,Strategy,8,16,10
36094,43,Simulation,16,5,43
36095,23,Action,8,15,60
36096,47,Strategy,14,7,66
36097,26,Action,15,0,123
36098,33,RPG,0,11,174
36099,34,Simulation,15,19,23
36100,45,Simulation,1,5,92
36101,49,Strategy,17,18,158
36102,35,Strategy,18,15,91
36103,27,Sports,3,12,97
36104,41,RPG,14,3,13
36105,39,Action,3,13,65
36106,16,Simulation,20,7,97
36107,49,Sports,11,18,168
36108,22,Action,7,5,57
36109,47,Strategy,18,16,111
36110,39,Action,23,18,144
36111,35,RPG,21,17,160
36112,27,Sports,19,7,137
36113,23,RPG,8,12,111
36114,49,Action,21,6,31
36115,24,Sports,15,7,179
36116,19,RPG,7,4,13
36117,45,Sports,0,3,69
36118,38,Simulation,0,4,128
36119,46,Action,5,12,45
36120,17,Action,0,6,78
36121,30,Strategy,0,7,140
36122,34,Strategy,6,3,70
36123,38,RPG,11,5,91
36124,48,Strategy,1,8,134
36125,37,Sports,4,16,23
36126,16,Strategy,0,10,50
36127,19,Sports,5,5,46
36128,32,Action,10,12,133
36129,43,Action,21,7,167
36130,24,Strategy,14,9,83
36131,30,Simulation,20,2,114
36132,37,Sports,14,2,88
36133,44,Action,14,12,123
36134,20,Simulation,7,5,113
36135,34,RPG,5,15,91
36136,30,Strategy,20,12,15
36137,42,Simulation,19,10,46
36138,40,Strategy,15,14,29
36139,36,Simulation,5,12,41
36140,25,Strategy,21,15,22
36141,15,Simulation,22,15,116
36142,19,Sports,23,7,108
36143,16,RPG,17,12,67
36144,20,RPG,5,2,111
36145,41,Sports,18,7,127
36146,40,Sports,9,15,13
36147,49,RPG,16,19,44
36148,27,RPG,23,7,55
36149,26,Sports,5,18,36
36150,32,Sports,8,9,123
36151,20,Simulation,17,15,109
36152,42,RPG,1,6,103
36153,42,Action,5,17,171
36154,39,RPG,11,2,33
36155,19,RPG,12,17,134
36156,29,Action,2,9,31
36157,23,Action,22,10,30
36158,16,Action,15,17,25
36159,23,Strategy,14,5,100
36160,40,RPG,5,14,79
36161,37,Simulation,16,8,62
36162,42,Action,4,8,75
36163,20,Strategy,13,6,73
36164,18,Action,23,11,51
36165,44,RPG,7,7,132
36166,32,RPG,13,3,40
36167,44,Strategy,0,9,45
36168,41,Strategy,20,19,79
36169,45,RPG,20,10,74
36170,44,Action,23,0,176
36171,26,Sports,14,7,31
36172,31,Simulation,6,15,50
36173,48,Simulation,21,9,32
36174,42,Sports,19,14,94
36175,18,Simulation,2,18,157
36176,48,Action,19,5,41
36177,28,RPG,1,14,86
36178,27,RPG,13,1,114
36179,17,Action,5,3,18
36180,35,Simulation,23,11,111
36181,30,Strategy,7,18,153
36182,40,RPG,6,3,20
36183,20,Simulation,9,13,135
36184,32,RPG,22,19,97
36185,20,Sports,11,11,143
36186,39,RPG,6,1,42
36187,38,Strategy,21,4,11
36188,44,Action,21,8,82
36189,37,RPG,13,14,17
36190,22,Sports,0,16,12
36191,23,RPG,4,8,12
36192,20,Sports,13,1,57
36193,47,Action,5,19,30
36194,47,Action,13,12,72
36195,21,RPG,2,17,80
36196,32,Strategy,13,10,56
36197,20,Action,13,18,122
36198,35,Action,21,6,135
36199,40,Action,10,2,49
36200,29,Simulation,14,12,65
36201,44,Simulation,3,8,86
36202,25,Sports,21,5,22
36203,22,RPG,6,8,67
36204,19,Simulation,19,0,155
36205,22,Strategy,23,6,35
36206,19,Action,13,13,105
36207,24,RPG,2,2,72
36208,29,Sports,8,16,71
36209,17,Action,13,0,78
36210,24,Action,10,0,69
36211,21,Strategy,17,8,113
36212,38,RPG,23,14,56
36213,40,Strategy,4,2,83
36214,48,Sports,13,15,53
36215,22,Sports,7,4,120
36216,19,Action,8,6,154
36217,40,Sports,8,2,146
36218,24,RPG,13,11,16
36219,47,Action,4,11,78
36220,45,RPG,22,1,123
36221,39,Simulation,17,17,14
36222,27,Strategy,1,4,99
36223,15,RPG,8,17,124
36224,38,Action,15,8,162
36225,41,RPG,22,0,147
36226,32,Sports,10,17,141
36227,29,Sports,7,11,20
36228,31,Action,13,10,52
36229,43,RPG,5,17,111
36230,19,Simulation,6,13,24
36231,25,Sports,14,3,59
36232,30,Strategy,4,15,68
36233,48,RPG,5,19,179
36234,31,RPG,19,0,66
36235,47,RPG,12,5,22
36236,45,RPG,4,6,74
36237,32,Strategy,1,5,83
36238,39,RPG,0,7,99
36239,19,Action,0,16,61
36240,44,Action,18,14,43
36241,37,RPG,9,1,163
36242,32,Sports,2,6,122
36243,46,Sports,11,0,21
36244,44,RPG,21,13,130
36245,43,RPG,9,10,171
36246,23,RPG,0,4,15
36247,37,RPG,5,5,72
36248,17,Simulation,14,8,135
36249,36,Action,5,4,164
36250,45,Sports,22,13,116
36251,36,Action,20,7,54
36252,25,RPG,17,11,13
36253,17,Sports,6,18,127
36254,28,Action,1,4,30
36255,33,Action,18,9,115
36256,45,Strategy,4,8,117
36257,46,Sports,19,18,133
36258,40,Simulation,19,19,100
36259,15,Strategy,17,18,21
36260,16,Action,2,15,137
36261,20,Sports,7,2,158
36262,28,Sports,2,7,43
